eventID,eventType,parentEventID,eventDate,locationID,locality,decimalLatitude,decimalLongitude,footprintWKT,geodeticDatum,waterBody,countryCode,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol
PSZMP_20150406_KC,cruise,,2015-04-06T09:20:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150407_KC,cruise,,2015-04-07T09:30:00-0700,,,47.478,-122.407,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150407_TUL,cruise,,2015-04-07T10:53:00-0700,,,48.004,-122.339,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3956 48.06646, -122.3905 48.06536, -122.3886 48.06469, -122.2873 47.95711, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150415_LUM,cruise,,2015-04-15T12:49:00-0700,,,48.638,-122.569,POINT (-122.5694 48.63795),EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,115.0,
PSZMP_20150415_PGST_WDFW,cruise,,2015-04-15T11:28:00-0700,,,47.927,-122.685,"POLYGON ((-122.733 47.78297, -122.6872 47.99063, -122.6664 47.99915, -122.6374 48.00274, -122.636 48.00273, -122.733 47.78297))",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,125.0,
PSZMP_20150420_KC,cruise,,2015-04-20T10:42:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150421_KC,cruise,,2015-04-21T10:05:00-0700,,,47.478,-122.407,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150421_NIT,cruise,,2015-04-21T10:09:00-0700,,,47.162,-122.737,"POLYGON ((-122.6354 47.13843, -122.8355 47.17593, -122.8307 47.18327, -122.6586 47.15243, -122.6377 47.14032, -122.6354 47.13843))",EPSG:4326,"South Sound, Salish Sea",US,0.0,122.0,
PSZMP_20150422_NOAA,cruise,,2015-04-22T14:55:00-0700,,,48.405,-122.567,"LINESTRING (-122.5783 48.40622, -122.556 48.40463)",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,20.0,
PSZMP_20150423_NOAA,cruise,,2015-04-23T11:30:00-0700,,,48.265,-122.549,"LINESTRING (-122.5529 48.27363, -122.5442 48.25673)",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,64.0,
PSZMP_20150429_LUM,cruise,,2015-04-29T14:59:00-0700,,,48.641,-122.579,"LINESTRING (-122.5886 48.64352, -122.5694 48.63795)",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,
PSZMP_20150504_KC,cruise,,2015-05-04T09:41:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150505_KC,cruise,,2015-05-05T10:18:00-0700,,,47.446,-122.41,"LINESTRING (-122.4333 47.53333, -122.3871 47.35862)",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150506_KC,cruise,,2015-05-06T09:35:00-0700,,,47.538,-122.417,"LINESTRING (-122.4333 47.53333, -122.4012 47.54225)",EPSG:4326,"Central Basin, Salish Sea",US,22.0,0.0,
PSZMP_20150506_TUL,cruise,,2015-05-06T10:21:00-0700,,,48.004,-122.339,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3956 48.06646, -122.3905 48.06536, -122.3886 48.06469, -122.2873 47.95711, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,196.0,
PSZMP_20150511_LUM,cruise,,2015-05-11T16:01:00-0700,,,48.639,-122.579,"LINESTRING (-122.5896 48.6406, -122.5694 48.63795)",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,
PSZMP_20150513_NIT,cruise,,2015-05-13T10:10:00-0700,,,47.162,-122.738,"POLYGON ((-122.6367 47.13892, -122.8355 47.17593, -122.8352 47.17678, -122.8307 47.18327, -122.6586 47.15243, -122.6377 47.14032, -122.6367 47.13892))",EPSG:4326,"South Sound, Salish Sea",US,0.0,122.0,
PSZMP_20150514_PGST_WDFW,cruise,,2015-05-14T10:42:00-0700,,,47.921,-122.688,"POLYGON ((-122.733 47.78297, -122.7334 47.78343, -122.7348 47.794, -122.6872 47.99063, -122.6664 47.99915, -122.6374 48.00274, -122.636 48.00273, -122.733 47.78297))",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,120.0,
PSZMP_20150516_KWT,cruise,,2015-05-16T17:15:00-0700,,,48.436,-122.8,"LINESTRING (-122.8037 48.43457, -122.7961 48.43699)",EPSG:4326,"San Juan, Salish Sea",US,0.0,50.0,
PSZMP_20150517_KWT,cruise,,2015-05-17T19:50:00-0700,,,48.679,-123.045,"LINESTRING (-123.0481 48.67437, -123.0412 48.68303)",EPSG:4326,"San Juan, Salish Sea",US,0.0,75.0,
PSZMP_20150518_KC,cruise,,2015-05-18T10:00:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150519_KC,cruise,,2015-05-19T09:55:00-0700,,,47.478,-122.407,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150521_TUL,cruise,,2015-05-21T09:58:00-0700,,,48.004,-122.34,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3956 48.06646, -122.3905 48.06536, -122.3886 48.06469, -122.2906 47.95922, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,194.0,
PSZMP_20150526_LUM,cruise,,2015-05-26T11:10:00-0700,,,48.638,-122.583,"POLYGON ((-122.589 48.63368, -122.5896 48.6406, -122.5886 48.64352, -122.5694 48.63795, -122.589 48.63368))",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,105.0,
PSZMP_20150526_NOAA,cruise,,2015-05-26T10:55:00-0700,,,48.265,-122.549,"LINESTRING (-122.5529 48.27363, -122.5442 48.25673)",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,60.0,
PSZMP_20150527_NOAA,cruise,,2015-05-27T11:10:00-0700,,,48.407,-122.567,"POLYGON ((-122.556 48.40463, -122.5783 48.40622, -122.5657 48.41155, -122.556 48.40463))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,30.0,
PSZMP_20150528_PGST_WDFW,cruise,,2015-05-28T11:53:00-0700,,,47.893,-122.684,"LINESTRING (-122.733 47.78297, -122.636 48.00273)",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,115.0,
PSZMP_20150529_NIT,cruise,,2015-05-29T10:55:00-0700,,,47.171,-122.775,"POLYGON ((-122.6586 47.15243, -122.8355 47.17593, -122.8352 47.17678, -122.8307 47.18327, -122.6586 47.15243))",EPSG:4326,"South Sound, Salish Sea",US,0.0,112.0,
PSZMP_20150530_KWT,cruise,,2015-05-30T19:00:00-0700,,,48.436,-122.8,"LINESTRING (-122.8037 48.43457, -122.7961 48.43699)",EPSG:4326,"San Juan, Salish Sea",US,0.0,50.0,
PSZMP_20150531_KWT,cruise,,2015-05-31T18:30:00-0700,,,48.674,-123.048,POINT (-123.0481 48.67437),EPSG:4326,"San Juan, Salish Sea",US,0.0,75.0,
PSZMP_20150602_KC,cruise,,2015-06-02T09:08:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150603_KC,cruise,,2015-06-03T10:00:00-0700,,,47.478,-122.407,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150608_TUL,cruise,,2015-06-08T09:46:00-0700,,,48.004,-122.339,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3956 48.06646, -122.3905 48.06536, -122.3886 48.06469, -122.2873 47.95711, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,190.0,
PSZMP_20150610_LUM,cruise,,2015-06-10T11:22:00-0700,,,48.641,-122.583,"POLYGON ((-122.5694 48.63795, -122.5896 48.6406, -122.5886 48.64352, -122.5694 48.63795))",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,
PSZMP_20150613_KWT,cruise,,2015-06-13T18:45:00-0700,,,48.436,-122.8,"LINESTRING (-122.8037 48.43457, -122.7961 48.43699)",EPSG:4326,"San Juan, Salish Sea",US,0.0,50.0,
PSZMP_20150614_KWT,cruise,,2015-06-14T17:10:00-0700,,,48.679,-123.045,"LINESTRING (-123.0481 48.67437, -123.0412 48.68303)",EPSG:4326,"San Juan, Salish Sea",US,0.0,75.0,
PSZMP_20150616_KC,cruise,,2015-06-16T09:35:00-0700,,,47.546,-122.414,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4282 47.74396, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150617_PGST_WDFW,cruise,,2015-06-17T11:10:00-0700,,,47.921,-122.688,"POLYGON ((-122.733 47.78297, -122.7334 47.78343, -122.7348 47.794, -122.6872 47.99063, -122.6664 47.99915, -122.6374 48.00274, -122.636 48.00273, -122.733 47.78297))",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,115.0,
PSZMP_20150618_NIT,cruise,,2015-06-18T10:00:00-0700,,,47.161,-122.733,"POLYGON ((-122.6367 47.13892, -122.649 47.13932, -122.8352 47.17678, -122.8307 47.18327, -122.6586 47.15243, -122.6377 47.14032, -122.6367 47.13892))",EPSG:4326,"South Sound, Salish Sea",US,0.0,107.0,
PSZMP_20150623_TUL,cruise,,2015-06-23T08:36:00-0700,,,48.004,-122.339,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3956 48.06646, -122.3905 48.06536, -122.3886 48.06469, -122.2873 47.95711, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,196.0,
PSZMP_20150625_LUM,cruise,,2015-06-25T11:04:00-0700,,,48.638,-122.582,"POLYGON ((-122.589 48.63368, -122.5886 48.64352, -122.5694 48.63795, -122.589 48.63368))",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,
PSZMP_20150625_NOAA,cruise,,2015-06-25T10:00:00-0700,,,48.257,-122.544,POINT (-122.5442 48.25673),EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,46.0,
PSZMP_20150626_NOAA,cruise,,2015-06-26T11:08:00-0700,,,48.407,-122.567,"POLYGON ((-122.556 48.40463, -122.5783 48.40622, -122.5657 48.41155, -122.556 48.40463))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,37.0,
PSZMP_20150627_KWT,cruise,,2015-06-27T17:30:00-0700,,,48.435,-122.804,POINT (-122.8037 48.43457),EPSG:4326,"San Juan, Salish Sea",US,0.0,50.0,
PSZMP_20150628_KWT,cruise,,2015-06-28T18:30:00-0700,,,48.679,-123.045,"LINESTRING (-123.0481 48.67437, -123.0412 48.68303)",EPSG:4326,"San Juan, Salish Sea",US,0.0,75.0,
PSZMP_20150701_NIT,cruise,,2015-07-01T10:25:00-0700,,,47.16,-122.722,"POLYGON ((-122.6367 47.13892, -122.649 47.13932, -122.8318 47.17997, -122.8307 47.18327, -122.6586 47.15243, -122.6377 47.14032, -122.6367 47.13892))",EPSG:4326,"South Sound, Salish Sea",US,0.0,122.0,
PSZMP_20150701_PGST_WDFW,cruise,,2015-07-01T13:34:00-0700,,,47.893,-122.684,"LINESTRING (-122.733 47.78297, -122.636 48.00273)",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,112.0,
PSZMP_20150706_KC,cruise,,2015-07-06T10:00:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150707_KC,cruise,,2015-07-07T10:10:00-0700,,,47.478,-122.407,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150709_LUM,cruise,,2015-07-09T10:59:00-0700,,,48.638,-122.583,"POLYGON ((-122.589 48.63368, -122.5896 48.6406, -122.5886 48.64352, -122.5694 48.63795, -122.589 48.63368))",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,
PSZMP_20150709_TUL,cruise,,2015-07-09T10:28:00-0700,,,48.004,-122.339,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3956 48.06646, -122.3905 48.06536, -122.3886 48.06469, -122.2873 47.95711, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,196.0,
PSZMP_20150712_KWT,cruise,,2015-07-12T18:30:00-0700,,,48.436,-122.8,"LINESTRING (-122.8037 48.43457, -122.7961 48.43699)",EPSG:4326,"San Juan, Salish Sea",US,0.0,60.0,
PSZMP_20150713_KWT,cruise,,2015-07-13T17:15:00-0700,,,48.679,-123.045,"LINESTRING (-123.0481 48.67437, -123.0412 48.68303)",EPSG:4326,"San Juan, Salish Sea",US,0.0,50.0,
PSZMP_20150713_PGST_WDFW,cruise,,2015-07-13T11:02:00-0700,,,47.921,-122.688,"POLYGON ((-122.733 47.78297, -122.7334 47.78343, -122.7348 47.794, -122.6872 47.99063, -122.6664 47.99915, -122.6374 48.00274, -122.636 48.00273, -122.733 47.78297))",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,124.0,
PSZMP_20150715_NIT,cruise,,2015-07-15T09:32:00-0700,,,47.161,-122.734,"POLYGON ((-122.6367 47.13892, -122.649 47.13932, -122.8355 47.17593, -122.8352 47.17678, -122.8307 47.18327, -122.6586 47.15243, -122.6377 47.14032, -122.6367 47.13892))",EPSG:4326,"South Sound, Salish Sea",US,0.0,119.0,
PSZMP_20150720_KC,cruise,,2015-07-20T09:27:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150722_LUM,cruise,,2015-07-22T10:34:00-0700,,,48.638,-122.583,"POLYGON ((-122.589 48.63368, -122.5896 48.6406, -122.5886 48.64352, -122.5694 48.63795, -122.589 48.63368))",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,
PSZMP_20150723_KC,cruise,,2015-07-23T09:50:00-0700,,,47.478,-122.407,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150723_NOAA,cruise,,2015-07-23T11:48:00-0700,,,48.257,-122.544,POINT (-122.5442 48.25673),EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,73.0,
PSZMP_20150727_NOAA,cruise,,2015-07-27T11:26:00-0700,,,48.405,-122.567,"LINESTRING (-122.5783 48.40622, -122.556 48.40463)",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,42.0,
PSZMP_20150730_KWT,cruise,,2015-07-30T18:00:00-0700,,,48.679,-123.045,"LINESTRING (-123.0481 48.67437, -123.0412 48.68303)",EPSG:4326,"San Juan, Salish Sea",US,0.0,60.0,
PSZMP_20150730_TUL,cruise,,2015-07-30T10:41:00-0700,,,48.004,-122.339,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3956 48.06646, -122.3905 48.06536, -122.3886 48.06469, -122.2873 47.95711, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,196.0,
PSZMP_20150731_KWT,cruise,,2015-07-31T19:25:00-0700,,,48.436,-122.8,"LINESTRING (-122.8037 48.43457, -122.7961 48.43699)",EPSG:4326,"San Juan, Salish Sea",US,0.0,40.0,
PSZMP_20150803_KC,cruise,,2015-08-03T12:18:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150804_KC,cruise,,2015-08-04T09:52:00-0700,,,47.478,-122.407,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150804_NIT,cruise,,2015-08-04T09:47:00-0700,,,47.161,-122.734,"POLYGON ((-122.6367 47.13892, -122.649 47.13932, -122.8355 47.17593, -122.8352 47.17678, -122.8307 47.18327, -122.6586 47.15243, -122.6377 47.14032, -122.6367 47.13892))",EPSG:4326,"South Sound, Salish Sea",US,0.0,119.0,
PSZMP_20150804_PGST_WDFW,cruise,,2015-08-04T11:51:00-0700,,,47.893,-122.684,"LINESTRING (-122.733 47.78297, -122.636 48.00273)",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,120.0,
PSZMP_20150806_LUM,cruise,,2015-08-06T11:18:00-0700,,,48.638,-122.583,"POLYGON ((-122.589 48.63368, -122.5896 48.6406, -122.5886 48.64352, -122.5694 48.63795, -122.589 48.63368))",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,
PSZMP_20150812_NIT,cruise,,2015-08-12T10:09:00-0700,,,47.18,-122.832,POINT (-122.8318 47.17997),EPSG:4326,"South Sound, Salish Sea",US,26.0,0.0,
PSZMP_20150813_TUL,cruise,,2015-08-13T10:00:00-0700,,,48.004,-122.339,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3956 48.06646, -122.3905 48.06536, -122.3886 48.06469, -122.2873 47.95711, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,196.0,
PSZMP_20150815_KWT,cruise,,2015-08-15T18:30:00-0700,,,48.436,-122.8,"LINESTRING (-122.8037 48.43457, -122.7961 48.43699)",EPSG:4326,"San Juan, Salish Sea",US,0.0,40.0,
PSZMP_20150816_KWT,cruise,,2015-08-16T18:30:00-0700,,,48.679,-123.045,"LINESTRING (-123.0481 48.67437, -123.0412 48.68303)",EPSG:4326,"San Juan, Salish Sea",US,0.0,65.0,
PSZMP_20150817_KC,cruise,,2015-08-17T14:47:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150818_KC,cruise,,2015-08-18T10:50:00-0700,,,47.446,-122.41,"LINESTRING (-122.4333 47.53333, -122.3871 47.35862)",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150818_NIT,cruise,,2015-08-18T09:54:00-0700,,,47.161,-122.734,"POLYGON ((-122.6367 47.13892, -122.649 47.13932, -122.8355 47.17593, -122.8352 47.17678, -122.8307 47.18327, -122.6586 47.15243, -122.6377 47.14032, -122.6367 47.13892))",EPSG:4326,"South Sound, Salish Sea",US,0.0,122.0,
PSZMP_20150820_PGST_WDFW,cruise,,2015-08-20T11:00:00-0700,,,47.921,-122.688,"POLYGON ((-122.733 47.78297, -122.7334 47.78343, -122.7348 47.794, -122.6872 47.99063, -122.6664 47.99915, -122.6374 48.00274, -122.636 48.00273, -122.733 47.78297))",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,125.0,
PSZMP_20150824_NOAA,cruise,,2015-08-24T11:10:00-0700,,,48.406,-122.578,POINT (-122.5783 48.40622),EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,37.0,
PSZMP_20150825_NOAA,cruise,,2015-08-25T09:50:00-0700,,,48.265,-122.549,"LINESTRING (-122.5529 48.27363, -122.5442 48.25673)",EPSG:4326,"Whidbey Basin, Salish Sea",US,16.0,0.0,
PSZMP_20150826_LUM,cruise,,2015-08-26T11:18:00-0700,,,48.638,-122.583,"POLYGON ((-122.589 48.63368, -122.5896 48.6406, -122.5886 48.64352, -122.5694 48.63795, -122.589 48.63368))",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,
PSZMP_20150826_TUL,cruise,,2015-08-26T09:50:00-0700,,,48.004,-122.339,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3956 48.06646, -122.3905 48.06536, -122.3886 48.06469, -122.2873 47.95711, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,184.0,
PSZMP_20150830_KWT,cruise,,2015-08-30T17:45:00-0700,,,48.679,-123.045,"LINESTRING (-123.0481 48.67437, -123.0412 48.68303)",EPSG:4326,"San Juan, Salish Sea",US,0.0,60.0,
PSZMP_20150831_KWT,cruise,,2015-08-31T17:25:00-0700,,,48.436,-122.8,"LINESTRING (-122.8037 48.43457, -122.7961 48.43699)",EPSG:4326,"San Juan, Salish Sea",US,0.0,40.0,
PSZMP_20150903_NIT,cruise,,2015-09-03T09:58:00-0700,,,47.144,-122.648,"POLYGON ((-122.6367 47.13892, -122.649 47.13932, -122.6586 47.15243, -122.6377 47.14032, -122.6367 47.13892))",EPSG:4326,"South Sound, Salish Sea",US,0.0,122.0,
PSZMP_20150908_KC,cruise,,2015-09-08T09:22:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150909_KC,cruise,,2015-09-09T10:40:00-0700,,,47.478,-122.407,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150909_TUL,cruise,,2015-09-09T10:23:00-0700,,,48.0,-122.335,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3873 48.05901, -122.3905 48.06536, -122.3886 48.06469, -122.2873 47.95711, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,194.0,
PSZMP_20150910_LUM,cruise,,2015-09-10T11:50:00-0700,,,48.638,-122.583,"POLYGON ((-122.589 48.63368, -122.5896 48.6406, -122.5886 48.64352, -122.5694 48.63795, -122.589 48.63368))",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,
PSZMP_20150910_PGST_WDFW,cruise,,2015-09-10T13:25:00-0700,,,47.893,-122.684,"LINESTRING (-122.733 47.78297, -122.636 48.00273)",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,105.0,
PSZMP_20150913_KWT,cruise,,2015-09-13T17:50:00-0700,,,48.679,-123.045,"LINESTRING (-123.0481 48.67437, -123.0412 48.68303)",EPSG:4326,"San Juan, Salish Sea",US,0.0,60.0,
PSZMP_20150914_PGST_WDFW,cruise,,2015-09-14T09:23:00-0700,,,47.921,-122.688,"POLYGON ((-122.733 47.78297, -122.7334 47.78343, -122.7348 47.794, -122.6872 47.99063, -122.6664 47.99915, -122.6374 48.00274, -122.636 48.00273, -122.733 47.78297))",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,120.0,
PSZMP_20150921_KC,cruise,,2015-09-21T09:40:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150921_NOAA,cruise,,2015-09-21T10:15:00-0700,,,48.265,-122.549,"LINESTRING (-122.5529 48.27363, -122.5442 48.25673)",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,76.0,
PSZMP_20150922_KC,cruise,,2015-09-22T10:27:00-0700,,,47.478,-122.407,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20150922_NOAA,cruise,,2015-09-22T10:15:00-0700,,,48.407,-122.567,"POLYGON ((-122.556 48.40463, -122.5783 48.40622, -122.5657 48.41155, -122.556 48.40463))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,38.0,
PSZMP_20150924_LUM,cruise,,2015-09-24T12:15:00-0700,,,48.638,-122.583,"POLYGON ((-122.589 48.63368, -122.5896 48.6406, -122.5886 48.64352, -122.5694 48.63795, -122.589 48.63368))",EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,
PSZMP_20150924_NIT,cruise,,2015-09-24T10:05:00-0700,,,47.161,-122.734,"POLYGON ((-122.6367 47.13892, -122.649 47.13932, -122.8355 47.17593, -122.8352 47.17678, -122.8307 47.18327, -122.6586 47.15243, -122.6377 47.14032, -122.6367 47.13892))",EPSG:4326,"South Sound, Salish Sea",US,0.0,118.0,
PSZMP_20150930_TUL,cruise,,2015-09-30T10:05:00-0700,,,48.004,-122.339,"POLYGON ((-122.2874 47.95509, -122.3222 47.97166, -122.3956 48.06646, -122.3905 48.06536, -122.3886 48.06469, -122.2873 47.95711, -122.2874 47.95509))",EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,180.0,
PSZMP_20151002_PGST_WDFW,cruise,,2015-10-02T13:00:00-0700,,,47.893,-122.684,"LINESTRING (-122.733 47.78297, -122.636 48.00273)",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,115.0,
PSZMP_20151005_KC,cruise,,2015-10-05T09:42:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20151006_KC,cruise,,2015-10-06T10:00:00-0700,,,47.478,-122.407,"POLYGON ((-122.3871 47.35862, -122.4333 47.53333, -122.4012 47.54225, -122.3871 47.35862))",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20151019_KC,cruise,,2015-10-19T09:14:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20151020_KC,cruise,,2015-10-20T11:20:00-0700,,,47.446,-122.41,"LINESTRING (-122.4333 47.53333, -122.3871 47.35862)",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20151021_PGST_WDFW,cruise,,2015-10-21T11:07:00-0700,,,47.921,-122.688,"POLYGON ((-122.733 47.78297, -122.7334 47.78343, -122.7348 47.794, -122.6872 47.99063, -122.6664 47.99915, -122.6374 48.00274, -122.636 48.00273, -122.733 47.78297))",EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,120.0,
PSZMP_20151102_KC,cruise,,2015-11-02T09:10:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20151103_KC,cruise,,2015-11-03T11:31:00-0700,,,47.446,-122.41,"LINESTRING (-122.4333 47.53333, -122.3871 47.35862)",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20151104_NIT,cruise,,2015-11-04T09:21:00-0700,,,47.162,-122.749,"POLYGON ((-122.6367 47.13892, -122.649 47.13932, -122.8352 47.17678, -122.8307 47.18327, -122.6377 47.14032, -122.6367 47.13892))",EPSG:4326,"South Sound, Salish Sea",US,0.0,30.0,
PSZMP_20151118_KC,cruise,,2015-11-18T10:15:00-0700,,,47.446,-122.41,"LINESTRING (-122.4333 47.53333, -122.3871 47.35862)",EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
PSZMP_20151119_KC,cruise,,2015-11-19T08:25:00-0700,,,47.744,-122.428,POINT (-122.4282 47.74396),EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,
